Data_Abertura;Hora_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF;Municipio;Sigla
16/08/2022;19:54;Reclamação;-;Velocidade abaixo do contratado;Em análise;SCM;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
22/03/2023;16:08;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;AM;PARINTINS;SCM
19/03/2022;18:52;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PE;PETROLINA;SCM
05/09/2023;19:54;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PE;RECIFE;SCM
29/04/2022;22:42;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;CE;SOBRAL;SCM
18/09/2023;14:08;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;BA;FEIRA DE SANTANA;SCM
07/08/2022;16:40;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;RS;CANOAS;SCM
06/04/2022;21:48;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PR;MARINGÁ;SCM
10/10/2022;22:26;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
07/08/2023;16:19;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
19/02/2023;20:18;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S/A;Grande;Claro;PA;ANANINDEUA;SCM
14/06/2022;09:36;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;MT;CUIABÁ;SCM
05/06/2022;21:54;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;OI S.A.;Grande;Oi;SP;SANTOS;SCM
07/01/2023;10:34;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;MS;DOURADOS;SCM
30/09/2023;22:31;Reclamação;Atendimento;Atendimento inadequado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
26/07/2023;12:09;Reclamação;Outros;Outros;Respondida;SCM;TIM S.A.;Grande;TIM;BA;VITÓRIA DA CONQUISTA;SCM
29/06/2022;18:10;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;BA;FEIRA DE SANTANA;SCM
29/06/2023;16:59;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RS;PORTO ALEGRE;SCM
17/09/2022;12:22;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;MG;UBERLÂNDIA;SCM
28/02/2023;17:19;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;DF;BRASÍLIA;SCM
14/08/2023;14:44;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
15/03/2022;10:57;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TIM S.A.;Grande;TIM;SP;GUARULHOS;SCM
25/10/2022;20:47;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
03/05/2023;15:59;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;CE;SOBRAL;SCM
07/08/2022;14:34;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;DF;CEILÂNDIA;SCM
21/07/2023;09:15;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
22/02/2023;20:50;Reclamação;Contrato;Cancelamento não realizado;Em análise;SCM;TIM S.A.;Grande;TIM;PR;MARINGÁ;SCM
25/10/2022;11:42;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SCM
11/03/2023;14:26;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;CAUCAIA;SCM
06/09/2023;19:59;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SCM
20/11/2023;20:21;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PA;ANANINDEUA;SCM
24/05/2023;07:33;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TIM S.A.;Grande;TIM;PE;RECIFE;SCM
02/04/2022;21:47;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;GO;ANÁPOLIS;SCM
26/09/2023;07:00;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PR;MARINGÁ;SCM
17/07/2023;22:21;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;TIM S.A.;Grande;TIM;RN;RN - INTERIOR;SCM
27/03/2023;07:38;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
10/07/2022;13:56;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SCM
16/08/2022;11:14;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;Tim S.A.;Grande;TIM;PE;OLINDA;SCM
22/05/2023;15:40;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM; ;Grande;Oi;PR;LONDRINA;SCM
14/12/2022;11:22;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;RR;RR - INTERIOR;SCM
16/10/2022;15:58;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;Sercomtel S.A. - Telecomunicações;Pequeno;Sercomtel;AM;PARINTINS;SCM
28/05/2022;17:52;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;AM;ITACOATIARA;SCM
31/12/2023;07:34;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;SALVADOR;SCM
03/05/2023;07:07;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;CURITIBA;SCM
25/05/2022;21:23;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;CLARO S.A.;Grande;Claro;CE;CAUCAIA;SCM
20/08/2023;17:05;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP;SANTOS;SCM
05/08/2023;08:11;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;CLARO S.A.;Grande;Claro;PA;MARABÁ;SCM
15/07/2022;13:55;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;SP;SOROCABA;SCM
09/12/2022;17:04;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SCM
08/12/2022;11:54;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;BA;VITÓRIA DA CONQUISTA;SCM
07/01/2022;07:27;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;MG;UBERLÂNDIA;SCM
26/12/2023;08:28;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;PR;PONTA GROSSA;SCM
20/04/2022;14:55;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;SP;SOROCABA;SCM
06/11/2023;15:42;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM S.A.;Grande;TIM;BA;SALVADOR;SCM
18/07/2023;19:36;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.; ;Vivo;MG;UBERLÂNDIA;SCM
12/07/2023;16:51;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;ES;VITÓRIA;SCM
12/12/2022;08:14;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;Claro S/A;Grande;Claro;RJ;NOVA IGUAÇU;SCM
03/03/2022;15:52;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;RIO DE JANEIRO;SCM
28/09/2022;17:33;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;TIM S.A.;Grande;TIM;RN;RN - INTERIOR;SCM
24/06/2023;13:31;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PI;PI - INTERIOR;SCM
19/01/2022;15:21;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TIM S.A.;Grande;TIM;PE;CARUARU;SCM
17/12/2023;18:35;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;BA;VITÓRIA DA CONQUISTA;SCM
24/06/2022;15:19;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;RS;PELOTAS;SCM
11/03/2023;13:57;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;SP;SÃO PAULO;SCM
09/04/2023;17:47;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SCM
07/07/2022;22:56;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;CE;JUAZEIRO DO NORTE;SCM
02/10/2022;19:40;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG;JUIZ DE FORA;SCM
26/06/2022;16:58;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;MARINGÁ;SCM
02/03/2022;15:05;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;CLARO S.A.;Grande;Claro;TO;TO - INTERIOR;SCM
18/06/2022;17:47;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA;IMPERATRIZ;SCM
21/01/2022;07:20;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;ES;VITÓRIA;SCM
13/03/2023;19:43;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;ES;VILA VELHA;SCM
24/06/2022;20:07;Reclamação;NÃO INFORMADO;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;BELO HORIZONTE;SCM
24/12/2022;17:36;Reclamação;Outros;Outros;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;ANANINDEUA;SCM
28/04/2022;09:21;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;NÃO INFORMADO;RS;PORTO ALEGRE;SCM
21/03/2023;08:54;Reclamação;Velocidade;-;Respondida;SCM;TIM S.A.;Grande;TIM;MA;TIMON;SCM
24/09/2022;22:35;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RN;RN - INTERIOR;SCM
09/06/2022;21:20;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
15/05/2023;22:12;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TIM S.A.;Grande;TIM;MT;VÁRZEA GRANDE;SCM
13/06/2022;11:52;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;MG;UBERLÂNDIA;SCM
15/09/2023;09:33;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;MG;JUIZ DE FORA;SCM
19/07/2023;18:33;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;Tim S.A.;Grande;TIM;AC;AC - INTERIOR;SCM
25/06/2023;20:56;Reclamação;NÃO INFORMADO; ;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;UBERLÂNDIA;SCM
31/03/2022;21:03;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SCM
16/01/2023;13:45;Reclamação;Instalação;-;Respondida;SCM;OI S.A.;Grande;Oi;PR;MARINGÁ;SCM
29/08/2023;09:46;Reclamação;Outros;Outros;Pendente;SCM;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SCM
05/08/2023;13:46;Reclamação;N/A;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;MS;DOURADOS;SCM
09/06/2023;11:10;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;GO;GOIÂNIA;SCM
22/01/2023;11:50;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;Telefonica Brasil S.A.;Grande;Vivo;RO;RO - INTERIOR;SCM
31/12/2023;11:03;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PB;PB - INTERIOR;SCM
14/11/2023;09:09;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RN;RN - INTERIOR;SCM
30/09/2023;13:02;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TIM S.A.;N/A;TIM;CE;SOBRAL;SCM
14/04/2022;10:31;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SÃO PAULO;SCM
21/10/2022;22:55;Reclamação;N/A;Atendimento inadequado;Pendente;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;RJ;DUQUE DE CAXIAS;SCM
18/05/2023;20:15;Reclamação;Atendimento;Atendimento inadequado;Em análise;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;GUARULHOS;SCM
06/10/2022;17:20;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SCM
23/11/2023;20:48;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SCM
26/08/2022;22:28;Reclamação;Instalação;Prazo de instalação excedido;Em análise;SCM;EMBRATEL S.A.;Grande;Claro;MG;CONTAGEM;SCM
25/06/2023;10:06;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;MARINGÁ;SCM
06/03/2023;18:15;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PA;BELÉM;SCM
15/05/2023;10:38;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;GO;ANÁPOLIS;SCM
01/05/2023;21:16;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;SP;SOROCABA;SCM
25/01/2023;20:33;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;OI S.A.;Grande;Oi;BA;VITÓRIA DA CONQUISTA;SCM
18/04/2023;19:17;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CAXIAS DO SUL;SCM
11/08/2022;09:05;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande; ;RJ;NOVA IGUAÇU;SCM
29/09/2022;18:46;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;Claro S.A.;Grande;Claro;BA;FEIRA DE SANTANA;SCM
22/08/2023;19:05;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;MG;CONTAGEM;SCM
11/11/2023;20:07;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
06/06/2023;07:51;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SCM
29/04/2022;10:10;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;Tim S.A.;Grande;TIM;MS;CAMPO GRANDE;SCM
21/10/2022;10:24;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;CLARO S.A.;Grande;Claro;SE;SE - INTERIOR;SCM
31/12/2022;20:35;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;GO;GOIÂNIA;SCM
31/10/2022;16:55;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;CLARO S.A.;Grande;Claro;PE;PETROLINA;SCM
08/08/2022;21:11;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;CLARO S/A;Grande;Claro;RS;CANOAS;SCM
24/08/2022;11:46;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SCM
02/10/2022;17:12;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SCM
19/12/2023;10:35;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;SALVADOR;SCM
19/06/2023;09:17;Reclamação;N/A;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SCM
17/03/2023;10:47;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TIM S.A.;Grande;TIM;SC;SC - INTERIOR;SCM
01/03/2022;11:17;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SCM
26/06/2022;17:21;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SCM
12/07/2023;21:52;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AP;AP - INTERIOR;SCM
24/05/2022;21:26;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SCM
16/01/2022;18:50;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;ES;VITÓRIA;SCM
05/03/2022;20:57;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;CLARO S.A.;Grande;Claro;PI;PI - INTERIOR;SCM
19/03/2022;12:35;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;PR;MARINGÁ;SCM
17/06/2023;10:38;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;CLARO S.A.;Grande;Claro;ES;VILA VELHA;SCM
29/03/2023;11:34;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SOROCABA;SCM
21/12/2022;14:05;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SCM
16/03/2023;12:23;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;PETROLINA;SCM
16/05/2022;18:33;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;PI;PI - INTERIOR;SCM
29/01/2023;12:07;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PE;RECIFE;SCM
11/02/2022;19:53;Reclamação;Contrato;Cancelamento não realizado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
02/09/2022;15:54;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
07/10/2023;20:06;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SCM
12/04/2023;11:00;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;RIO DE JANEIRO;SCM
07/12/2023;15:38;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;PA;SANTARÉM;SCM
27/10/2022;08:30;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RS;PELOTAS;SCM
23/12/2023;22:28;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;CLARO S.A.;Grande;Claro;PR;PONTA GROSSA;SCM
30/12/2023;21:33;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;GO;GOIÂNIA;SCM
22/06/2023;18:50;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S/A;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SCM
04/06/2022;11:35;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SCM
22/11/2023;13:24;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SCM
29/06/2023;17:21;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;RJ;RIO DE JANEIRO;SCM
07/01/2022;22:12;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TIM S.A.;Grande;TIM;RN;RN - INTERIOR;SCM
09/07/2022;16:49;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TIM S.A.;Grande;TIM;PE;CARUARU;SCM
18/04/2023;18:53;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SCM
11/10/2022;14:38;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;N/A;Grande;Vivo;GO;ANÁPOLIS;SCM
10/01/2023;17:12;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SCM
29/11/2023;07:01;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SCM
07/07/2022;11:17;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PA;ANANINDEUA;SCM
05/02/2023;12:07;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SCM
03/10/2023;07:40;Reclamação;N/A;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SCM
17/07/2022;17:07;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;BA;FEIRA DE SANTANA;SCM
16/08/2023;14:40;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;PA;ANANINDEUA;SCM
07/05/2022;20:28;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;OI S.A.;Grande;Oi;SP;GUARULHOS;SCM
26/09/2023;19:09;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PE;CARUARU;SCM
12/03/2023;07:39;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SCM
26/05/2022;07:05;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;CAMPINAS;SCM
13/04/2022;21:45;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
05/09/2022;14:59;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
10/09/2023;13:36;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;MT;CUIABÁ;SCM
28/02/2022;16:31;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SCM
30/11/2022;08:37;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SCM
05/01/2023;22:16;Reclamação;Velocidade;NÃO INFORMADO;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS;CAMPO GRANDE;SCM
22/12/2022;14:04;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;SANTARÉM;SCM
15/05/2023;21:56;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
26/12/2023;07:00;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;GUARULHOS;SCM
28/08/2023;17:21;Reclamação;Falha;N/A;Em análise;SCM;TIM S.A.;Grande;TIM;SP;GUARULHOS;SCM
26/06/2023;19:02;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;CLARO S.A.;Grande;Claro;PA;ANANINDEUA;SCM
15/06/2022;14:45;Reclamação;Velocidade;N/A;Respondida;SCM;CLARO S.A.;Grande;Claro;PI;PI - INTERIOR;SCM
15/11/2023;16:54;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;PONTA GROSSA;SCM
03/09/2022;09:03;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;NITERÓI;SCM
