Data_Abertura;Hora_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF;Municipio;Sigla
30/03/2023;19:10;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SMP
21/06/2023;15:30;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SMP
28/10/2023;22:12;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;AM;MANAUS;SMP
24/02/2023;21:09;Reclamação;Internet;NÃO INFORMADO;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
10/09/2023;08:27;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PA;MARABÁ;SMP
13/02/2023;16:11;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;CLARO S.A.;Grande;Claro;GO;ANÁPOLIS;SMP
28/08/2022;09:07;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MT;SINOP;SMP
22/08/2023;22:45;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;PELOTAS;SMP
18/04/2023;11:03;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;GO;APARECIDA DE GOIÂNIA;SMP
15/07/2023;09:15;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;PR;PONTA GROSSA;SMP
03/08/2023;09:47;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;MG;UBERLÂNDIA;SMP
30/05/2023;10:04;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SMP
14/01/2023;17:05;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S/A;Grande;Claro;PE;PETROLINA;SMP
04/04/2023;12:19;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TELEFONICA BRASIL S.A.; ;Vivo;PA;BELÉM;SMP
02/10/2023;13:58;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;Oi S.A.;Grande;Oi;SP;SOROCABA;SMP
20/02/2023;21:20;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Em análise;SMP;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SMP
04/01/2023;09:08;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;Telefonica Brasil S.A.;Grande;Vivo;ES;CARIACICA;SMP
18/04/2022;10:30;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SMP
17/04/2022;13:05;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;Claro S.A.;Grande;Claro;RS;CAXIAS DO SUL;SMP
21/12/2022;10:48;Reclamação; ;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;MG;UBERLÂNDIA;SMP
03/09/2022;09:15;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;PR;LONDRINA;SMP
24/09/2023;13:04;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;PONTA GROSSA;SMP
14/11/2022;08:25;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SMP
09/02/2022;07:32;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S/A;Grande;Claro;PB;PB - INTERIOR;SMP
06/09/2022;07:43;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;MG;CONTAGEM;SMP
05/10/2022;15:54;Reclamação;Qualidade;-;Pendente;SMP;TIM S.A.;Grande;TIM;GO;ANÁPOLIS;SMP
25/09/2022;07:54;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;MA;TIMON;SMP
06/08/2023;21:13;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SMP
29/10/2023;20:41;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Em análise;SMP;TIM S.A.;Grande;TIM;PA;ANANINDEUA;SMP
27/01/2023;19:35;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S/A;Grande;Claro;PR;LONDRINA;SMP
07/09/2022;14:03;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PI;PI - INTERIOR;SMP
21/04/2023;12:24;Reclamação;Internet;NÃO INFORMADO;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
28/02/2023;17:50;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;-;SP;SOROCABA;SMP
14/07/2022;13:33;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;CLARO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SMP
24/10/2023;09:35;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
28/04/2023;21:16;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;SP;GUARULHOS;SMP
16/05/2023;21:52;Reclamação;Outros;Outros;Em análise;SMP;TIM S.A.;Grande;-;ES;VILA VELHA;SMP
07/06/2022;19:21;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;SP;CAMPINAS;SMP
11/02/2022;17:39;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;RS;CAXIAS DO SUL;SMP
07/10/2023;14:17;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;CONTAGEM;SMP
15/01/2023;10:48;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;PE;PETROLINA;SMP
29/07/2023;08:22;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;UBERLÂNDIA;SMP
06/01/2022;19:12;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;EMBRATEL S.A.;Grande;Claro;PA;BELÉM;SMP
09/07/2022;21:04;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;CONTAGEM;SMP
01/04/2022;08:06;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;BA;FEIRA DE SANTANA;SMP
13/08/2023;09:37;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG;JUIZ DE FORA;SMP
25/06/2023;09:06;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CANOAS;SMP
28/04/2023;14:25;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MS;CAMPO GRANDE;SMP
19/02/2023;19:51;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;CARUARU;SMP
24/07/2023;22:36;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S/A;Grande;Claro;PI;PI - INTERIOR;SMP
20/07/2022;22:36;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
26/05/2023;08:22;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;CLARO S.A.;NÃO INFORMADO;Claro;RS;CAXIAS DO SUL;SMP
19/02/2023;15:21;Reclamação;N/A;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SMP
08/10/2022;15:03;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;PE;CARUARU;SMP
02/10/2022;14:43;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;Telefonica Brasil S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
13/01/2022;22:38;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;ES;CARIACICA;SMP
27/11/2023;14:37;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RN;RN - INTERIOR;SMP
08/03/2023;22:06;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NITERÓI;SMP
11/01/2023;20:15;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;BA;FEIRA DE SANTANA;SMP
06/06/2022;13:22;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
25/07/2023;19:30;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
13/02/2022;08:52;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;TIM S.A.;Grande;TIM;PE;CARUARU;SMP
30/03/2022;12:01;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;CLARO S.A.;Grande;Claro;MG;UBERLÂNDIA;SMP
28/09/2023;17:31;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;MA;TIMON;SMP
14/02/2022;16:18;Reclamação;-;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;RJ;RIO DE JANEIRO;SMP
16/01/2022;15:22;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;SC;SC - INTERIOR;SMP
03/09/2022;13:02;Reclamação;Outros;Outros;Respondida;SMP;TIM S.A.;Grande;TIM;PI;PI - INTERIOR;SMP
30/07/2023;19:34;Reclamação;-;Queda de sinal / cobertura inadequada;Pendente;SMP;OI S.A.;Grande;Oi;MG;JUIZ DE FORA;SMP
16/12/2023;14:49;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SMP
03/02/2022;13:21;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SMP
09/05/2023;22:50;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SE;SE - INTERIOR;SMP
07/08/2023;15:31;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
30/10/2022;08:17;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;CLARO S.A.;Grande;Claro;PE;PETROLINA;SMP
29/08/2023;12:39;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
06/02/2022;11:23;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;OI S.A.;Grande;Oi;SC;SC - INTERIOR;SMP
27/05/2023;12:59;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;PE;OLINDA;SMP
07/02/2022;12:49;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;AM;ITACOATIARA;SMP
01/05/2023;12:11;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SMP
13/03/2022;16:22;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SMP
11/10/2023;22:04;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
07/04/2022;09:07;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;PR;CURITIBA;SMP
13/08/2022;15:28;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;UBERLÂNDIA;SMP
07/08/2022;18:04;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;MG;CONTAGEM;SMP
26/04/2022;10:55;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;AM;ITACOATIARA;SMP
18/08/2023;21:32;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;GO;ANÁPOLIS;SMP
17/02/2023;19:17;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SMP
11/10/2022;19:43;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;TIM S.A.;Grande;TIM;RS;PELOTAS;SMP
28/06/2023;10:18;Reclamação;Portabilidade;N/A;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;PORTO ALEGRE;SMP
25/08/2022;09:15;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;AM;MANAUS;SMP
23/12/2022;08:20;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S/A;Grande;Claro;MG;UBERLÂNDIA;SMP
27/06/2023;09:59;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;SALVADOR;SMP
29/12/2022;19:00;Reclamação;Cobrança;NÃO INFORMADO;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
02/10/2022;11:14;Reclamação;Qualidade;N/A;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SMP
17/10/2023;11:58;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;CLARO S.A.;Grande;Claro;MA;SÃO LUÍS;SMP
05/09/2022;13:09;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MT;SINOP;SMP
24/03/2023;14:02;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;SP;GUARULHOS;SMP
24/12/2023;09:27;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TIM S.A.;Grande;TIM;RJ;NOVA IGUAÇU;SMP
20/09/2022;10:15;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SMP
02/03/2023;14:11;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TIM S.A.;Grande;TIM;PR;PONTA GROSSA;SMP
27/07/2022;14:38;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;MG;JUIZ DE FORA;SMP
15/11/2022;17:11;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
03/12/2023;20:50;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;MG;JUIZ DE FORA;SMP
15/04/2022;21:53;Reclamação;Outros;Outros;Pendente;SMP;CLARO S.A.;Grande;Claro;RS;PELOTAS;SMP
05/01/2022;10:03;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PA;SANTARÉM;SMP
28/10/2022;07:54;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;RN;RN - INTERIOR;SMP
13/09/2022;18:17;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
19/04/2023;16:41;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;Claro S.A.;Grande;Claro;SP;CAMPINAS;SMP
03/12/2022;16:09;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SMP
22/06/2023;20:09;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;OI S.A.;Grande;Oi;RJ;NITERÓI;SMP
16/01/2023;15:39;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;AP;AP - INTERIOR;SMP
09/01/2022;13:14;Reclamação;Cobrança;N/A;Respondida;SMP;TIM S.A.;Grande;TIM;PI;PI - INTERIOR;SMP
30/12/2022;12:30;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;N/A;Grande;Vivo;MT;CUIABÁ;SMP
03/08/2023;19:01;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SOROCABA;SMP
13/12/2023;22:55;Reclamação;Outros;Outros;Pendente;SMP;OI S.A.;Grande;Oi;RS;PELOTAS;SMP
07/03/2023;19:36;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;CAUCAIA;SMP
22/03/2022;22:22;Reclamação;-;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;CE;SOBRAL;SMP
23/02/2023;11:23;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SMP
18/04/2023;19:00;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;CONTAGEM;SMP
18/11/2023;07:52;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;CONTAGEM;SMP
19/03/2023;09:12;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;PE;CARUARU;SMP
22/05/2022;09:17;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
10/01/2022;22:22;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
27/04/2023;16:04;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;RJ;RIO DE JANEIRO;SMP
28/02/2023;15:03;Reclamação;Portabilidade;NÃO INFORMADO;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;SOBRAL;SMP
12/09/2022;17:53;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SMP
30/06/2022;16:46;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;MG;CONTAGEM;SMP
03/10/2022;08:28;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SMP
08/11/2023;20:08;Reclamação;Outros;Outros;Pendente;SMP;-;Grande;TIM;MG;BELO HORIZONTE;SMP
04/12/2022;13:18;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
27/08/2023;14:59;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;CE;JUAZEIRO DO NORTE;SMP
23/12/2023;09:35;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SMP
03/10/2023;18:07;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;RJ;NITERÓI;SMP
30/01/2023;07:51;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;CLARO S/A;Grande;Claro;MA;IMPERATRIZ;SMP
10/05/2023;21:46;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;PA;ANANINDEUA;SMP
04/12/2023;07:40;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;GOIÂNIA;SMP
19/11/2023;12:44;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S/A;Grande;Claro;SP;CAMPINAS;SMP
14/10/2023;19:37;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;PE;RECIFE;SMP
28/07/2023;07:13;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;SALVADOR;SMP
29/07/2023;19:20;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;Telefonica Brasil S.A.;Grande;Vivo;ES;VITÓRIA;SMP
14/06/2022;16:02;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SMP
27/08/2023;10:06;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;Telefonica Brasil S.A.;Grande;Vivo;MG;UBERLÂNDIA;SMP
29/01/2023;12:26;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;RJ;DUQUE DE CAXIAS;SMP
06/07/2022;07:51;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;CARUARU;SMP
08/02/2023;22:47;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;GOIÂNIA;SMP
22/01/2022;11:10;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;RS;PORTO ALEGRE;SMP
12/10/2023;13:02;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;PA;BELÉM;SMP
09/10/2023;16:15;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;Telefonica Brasil S.A.;Grande;Vivo;SC;SC - INTERIOR;SMP
14/03/2022;17:32;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
09/12/2023;10:34;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SMP
05/07/2022;18:24;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;CLARO S.A.;Grande;Claro;PE;OLINDA;SMP
18/07/2022;11:09;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SMP
16/12/2023;11:58;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SMP
20/05/2022;16:31;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;TIM S.A.;Grande;TIM;SP;GUARULHOS;SMP
07/04/2023;07:33;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;PORTO ALEGRE;SMP
20/03/2022;07:27;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;CLARO S.A.;Grande;Claro;MT;VÁRZEA GRANDE;SMP
30/10/2022;22:05;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;MS;CAMPO GRANDE;SMP
31/08/2023;08:05;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;PETROLINA;SMP
09/08/2022;14:05;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;SP;CAMPINAS;SMP
09/01/2023;20:55;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;TIM S.A.;Grande;TIM;GO;APARECIDA DE GOIÂNIA;SMP
13/01/2023;07:39;Reclamação;-;Cobrança indevida / surpresa na fatura;Respondida;SMP;Telefonica Brasil S.A.;Grande;Vivo;RO;RO - INTERIOR;SMP
31/05/2022;21:49;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;PR;CURITIBA;SMP
19/08/2022;19:17;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;SOROCABA;SMP
17/12/2023;21:32;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;Claro S.A.;Grande;Claro;SP;SANTOS;SMP
16/07/2023;12:23;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
12/04/2023;09:30;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;DF;BRASÍLIA;SMP
13/05/2022;13:18;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Pendente;SMP;TIM S.A.;Grande;TIM;SP;SOROCABA;SMP
01/07/2022;16:01;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;SALVADOR;SMP
