id_reclamacao,id_data,id_operadora,id_uf,id_tipo,status,sigla_servico,qtd
4256,345,1,13,9,Respondida,SCM,1
4257,183,4,27,7,Respondida,SCM,1
4258,339,1,25,35,Em Análise,SCM,1
4259,589,5,25,4,Respondida,SCM,1
4260,670,4,10,4,Respondida,SCM,1
4261,122,1,13,4,Respondida,SCM,1
4262,673,5,25,4,Respondida,SCM,1
4263,140,4,15,12,Respondida,SCM,1
4264,632,3,24,4,Respondida,SCM,1
4265,37,1,5,29,Respondida,SCM,1
4266,98,1,2,29,Respondida,SCM,1
4267,437,5,4,35,Respondida,SCM,1
4268,570,5,13,12,Em Análise,SCM,1
4269,454,2,14,4,Respondida,SCM,1
4270,193,1,6,24,Pendente,SCM,1
4271,150,2,25,9,Respondida,SCM,1
4272,702,1,19,6,Em Análise,SCM,1
4273,151,4,20,4,Respondida,SCM,1
4274,571,4,4,4,Respondida,SCM,1
4275,583,4,19,29,Respondida,SCM,1
4276,459,3,19,9,Respondida,SCM,1
4277,171,1,27,35,Respondida,SCM,1
4278,176,4,25,2,Respondida,SCM,1
4279,36,5,11,4,Respondida,SCM,1
4280,531,4,20,10,Respondida,SCM,1
4281,608,6,19,34,Respondida,SCM,1
4282,14,1,4,35,Respondida,SCM,1
4283,685,3,25,35,Respondida,SCM,1
4284,519,4,25,7,Respondida,SCM,1
4285,85,1,19,35,Em Análise,SCM,1
4286,335,1,17,4,Respondida,SCM,1
4287,657,1,16,9,Respondida,SCM,1
4288,278,2,13,4,Respondida,SCM,1
4289,645,1,25,2,Respondida,SCM,1
4290,557,1,21,9,Respondida,SCM,1
4291,233,5,11,2,Respondida,SCM,1
4292,523,4,16,4,Respondida,SCM,1
4293,459,2,11,2,Pendente,SCM,1
4294,434,4,18,2,Em Análise,SCM,1
4295,721,4,24,7,Respondida,SCM,1
4296,246,1,19,35,Respondida,SCM,1
4297,69,3,13,9,Respondida,SCM,1
4298,372,4,20,12,Respondida,SCM,1
4299,467,4,25,4,Respondida,SCM,1
4300,139,4,16,9,Respondida,SCM,1
4301,515,5,19,35,Respondida,SCM,1
4302,210,2,6,2,Respondida,SCM,1
4303,701,2,19,4,Respondida,SCM,1
4304,398,5,19,4,Respondida,SCM,1
4305,54,4,19,4,Pendente,SCM,1
4306,555,4,5,2,Respondida,SCM,1
4307,414,4,19,4,Respondida,SCM,1
4308,647,5,23,7,Pendente,SCM,1
4309,385,5,24,35,Respondida,SCM,1
4310,285,4,21,4,Pendente,SCM,1
4311,676,1,24,4,Respondida,SCM,1
4312,363,4,25,2,Respondida,SCM,1
4313,353,4,10,35,Respondida,SCM,1
4314,153,4,13,7,Respondida,SCM,1
4315,249,5,25,35,Pendente,SCM,1
4316,187,4,12,4,Respondida,SCM,1
4317,337,2,19,7,Respondida,SCM,1
4318,172,1,10,12,Respondida,SCM,1
4319,440,1,25,35,Respondida,SCM,1
4320,259,2,19,4,Respondida,SCM,1
4321,512,5,19,2,Respondida,SCM,1
4322,426,4,13,35,Respondida,SCM,1
4323,655,1,24,10,Respondida,SCM,1
4324,11,1,13,7,Respondida,SCM,1
4325,241,4,25,35,Respondida,SCM,1
4326,58,4,13,35,Em Análise,SCM,1
4327,366,4,25,4,Respondida,SCM,1
4328,293,4,25,35,Respondida,SCM,1
4329,639,3,25,35,Respondida,SCM,1
4330,467,2,20,9,Respondida,SCM,1
4331,651,5,13,35,Pendente,SCM,1
4332,703,4,16,12,Pendente,SCM,1
4333,266,1,18,4,Respondida,SCM,1
4334,643,1,25,9,Em Análise,SCM,1
4335,251,4,12,35,Respondida,SCM,1
4336,316,1,21,9,Pendente,SCM,1
4337,317,1,25,35,Respondida,SCM,1
4338,284,4,21,2,Respondida,SCM,1
4339,211,4,13,4,Respondida,SCM,1
4340,292,5,19,9,Pendente,SCM,1
4341,251,4,25,35,Em Análise,SCM,1
4342,298,4,16,7,Respondida,SCM,1
4343,485,2,14,9,Pendente,SCM,1
4344,319,4,4,16,Respondida,SCM,1
4345,124,4,10,9,Em Análise,SCM,1
4346,100,1,26,4,Respondida,SCM,1
4347,220,2,25,4,Em Análise,SCM,1
4348,72,3,17,7,Pendente,SCM,1
4349,1,4,15,9,Respondida,SCM,1
4350,596,4,6,18,Respondida,SCM,1
4351,670,4,19,7,Pendente,SCM,1
4352,355,5,25,35,Respondida,SCM,1
4353,296,4,5,35,Respondida,SCM,1
4354,344,4,23,4,Respondida,SCM,1
4355,578,1,8,35,Respondida,SCM,1
4356,442,4,25,35,Pendente,SCM,1
4357,500,1,25,26,Em Análise,SCM,1
4358,286,5,21,7,Em Análise,SCM,1
4359,393,4,19,35,Respondida,SCM,1
4360,242,4,19,26,Respondida,SCM,1
4361,123,2,5,9,Respondida,SCM,1
4362,440,4,20,4,Em Análise,SCM,1
4363,71,1,16,9,Respondida,SCM,1
4364,505,4,21,35,Respondida,SCM,1
4365,516,2,17,35,Pendente,SCM,1
4366,355,4,19,9,Em Análise,SCM,1
4367,607,4,24,7,Respondida,SCM,1
4368,60,4,25,4,Em Análise,SCM,1
4369,338,4,14,9,Em Análise,SCM,1
4370,219,1,13,4,Respondida,SCM,1
4371,659,1,14,26,Pendente,SCM,1
4372,648,1,5,4,Respondida,SCM,1
4373,233,1,5,2,Em Análise,SCM,1
4374,711,5,13,9,Respondida,SCM,1
4375,571,1,19,4,Respondida,SCM,1
4376,204,4,19,9,Respondida,SCM,1
4377,690,4,10,35,Em Análise,SCM,1
4378,562,4,3,12,Respondida,SCM,1
4379,418,4,4,9,Respondida,SCM,1
4380,57,4,25,35,Pendente,SCM,1
4381,169,5,5,9,Pendente,SCM,1
4382,184,5,19,9,Respondida,SCM,1
4383,642,4,16,35,Respondida,SCM,1
4384,332,3,8,9,Em Análise,SCM,1
4385,392,4,14,7,Respondida,SCM,1
4386,400,4,19,2,Respondida,SCM,1
4387,702,2,26,2,Respondida,SCM,1
4388,310,1,24,26,Respondida,SCM,1
4389,40,5,17,4,Respondida,SCM,1
4390,690,1,25,35,Respondida,SCM,1
4391,642,4,19,4,Respondida,SCM,1
4392,123,4,25,7,Respondida,SCM,1
4393,623,4,8,35,Respondida,SCM,1
4394,508,1,5,18,Em Análise,SCM,1
4395,547,4,16,7,Em Análise,SCM,1
4396,12,1,13,4,Em Análise,SCM,1
4397,350,1,9,35,Respondida,SCM,1
4398,245,4,19,35,Respondida,SCM,1
4399,295,4,23,4,Pendente,SCM,1
4400,397,4,25,2,Respondida,SCM,1
4401,93,1,19,4,Respondida,SCM,1
4402,345,1,25,35,Respondida,SCM,1
4403,608,4,25,4,Respondida,SCM,1
4404,199,4,25,2,Respondida,SCM,1
4405,169,5,15,9,Respondida,SCM,1
4406,486,5,21,4,Respondida,SCM,1
4407,647,1,3,35,Em Análise,SCM,1
4408,319,4,7,8,Pendente,SCM,1
4409,458,4,12,3,Respondida,SCM,1
4410,558,5,25,35,Respondida,SCM,1
4411,112,4,19,4,Respondida,SCM,1
4412,534,2,5,9,Respondida,SCM,1
4413,38,6,22,35,Respondida,SCM,1
4414,442,1,25,4,Respondida,SCM,1
4415,26,4,13,35,Respondida,SCM,1
4416,269,4,19,35,Respondida,SCM,1
4417,97,4,19,9,Respondida,SCM,1
4418,63,4,5,4,Pendente,SCM,1
4419,28,1,17,9,Respondida,SCM,1
4420,519,4,19,35,Respondida,SCM,1
4421,373,4,5,35,Respondida,SCM,1
4422,554,6,20,35,Respondida,SCM,1
4423,577,4,17,35,Respondida,SCM,1
4424,517,5,20,2,Respondida,SCM,1
4425,189,4,13,2,Pendente,SCM,1
4426,326,2,25,2,Respondida,SCM,1
4427,588,4,4,4,Respondida,SCM,1
4428,310,4,25,9,Respondida,SCM,1
4429,308,1,10,7,Pendente,SCM,1
4430,620,5,21,35,Em Análise,SCM,1
4431,512,1,25,12,Respondida,SCM,1
4432,322,2,19,26,Respondida,SCM,1
4433,49,5,25,35,Respondida,SCM,1
4434,168,1,5,9,Respondida,SCM,1
4435,355,2,15,35,Respondida,SCM,1
4436,575,1,5,4,Respondida,SCM,1
4437,524,4,19,35,Pendente,SCM,1
4438,346,1,19,35,Respondida,SCM,1
4439,505,2,19,12,Respondida,SCM,1
4440,435,5,13,9,Em Análise,SCM,1
4441,550,4,8,4,Respondida,SCM,1
4442,225,4,11,9,Respondida,SCM,1
4443,91,4,13,4,Respondida,SCM,1
4444,488,4,27,4,Pendente,SCM,1
4445,478,5,17,7,Respondida,SCM,1
4446,176,1,16,35,Respondida,SCM,1
4447,523,1,17,35,Respondida,SCM,1
4448,687,4,17,12,Pendente,SCM,1
4449,298,4,9,35,Pendente,SCM,1
4450,169,4,11,3,Em Análise,SCM,1
4451,350,4,10,2,Respondida,SCM,1
4452,378,5,19,35,Em Análise,SCM,1
4453,705,2,25,9,Respondida,SCM,1
4454,681,4,26,35,Respondida,SCM,1
4455,206,1,20,12,Respondida,SCM,1
4456,510,1,13,4,Respondida,SCM,1
4457,580,4,24,12,Respondida,SCM,1
4458,208,4,10,35,Em Análise,SCM,1
4459,274,1,25,10,Em Análise,SCM,1
4460,35,1,19,4,Respondida,SCM,1
4461,354,5,4,35,Respondida,SCM,1
4462,33,4,13,35,Pendente,SCM,1
4463,465,1,21,9,Respondida,SCM,1
4464,304,5,16,4,Em Análise,SCM,1
4465,544,1,6,35,Pendente,SCM,1
4466,424,4,15,35,Pendente,SCM,1
4467,193,5,5,35,Respondida,SCM,1
4468,630,4,21,4,Respondida,SCM,1
4469,52,4,25,9,Respondida,SCM,1
4470,280,1,16,26,Pendente,SCM,1
4471,700,1,24,8,Respondida,SCM,1
4472,287,1,13,7,Em Análise,SCM,1
4473,719,4,8,35,Respondida,SCM,1
4474,551,4,21,35,Respondida,SCM,1
4475,70,2,13,9,Em Análise,SCM,1
4476,566,4,25,4,Respondida,SCM,1
4477,56,4,25,35,Respondida,SCM,1
4478,131,5,7,4,Respondida,SCM,1
4479,155,4,2,7,Respondida,SCM,1
4480,559,4,5,2,Em Análise,SCM,1
4481,237,5,25,35,Respondida,SCM,1
4482,712,4,13,4,Respondida,SCM,1
4483,195,4,25,9,Respondida,SCM,1
4484,154,4,17,4,Respondida,SCM,1
4485,631,3,23,35,Respondida,SCM,1
4486,636,4,2,9,Respondida,SCM,1
4487,525,2,13,4,Respondida,SCM,1
4488,483,4,14,4,Respondida,SCM,1
4489,394,4,25,4,Pendente,SCM,1
4490,35,4,16,35,Respondida,SCM,1
4491,96,4,25,7,Respondida,SCM,1
4492,576,5,23,35,Respondida,SCM,1
4493,14,5,15,35,Respondida,SCM,1
4494,310,2,11,9,Respondida,SCM,1
4495,506,4,10,35,Pendente,SCM,1
4496,536,5,13,35,Respondida,SCM,1
4497,134,5,25,7,Respondida,SCM,1
4498,703,5,21,35,Respondida,SCM,1
4499,32,1,10,4,Respondida,SCM,1
4500,470,4,9,35,Em Análise,SCM,1
4501,307,4,25,4,Respondida,SCM,1
4502,124,5,25,4,Pendente,SCM,1
4503,594,4,25,35,Respondida,SCM,1
4504,522,4,19,9,Respondida,SCM,1
4505,505,4,13,35,Respondida,SCM,1
4506,148,5,3,9,Pendente,SCM,1
4507,545,4,24,35,Respondida,SCM,1
4508,419,4,25,2,Respondida,SCM,1
4509,150,5,13,35,Respondida,SCM,1
4510,310,5,24,35,Respondida,SCM,1
4511,132,5,20,4,Respondida,SCM,1
4512,182,5,25,9,Respondida,SCM,1
4513,554,1,25,4,Respondida,SCM,1
4514,435,1,5,2,Em Análise,SCM,1
4515,217,4,13,4,Pendente,SCM,1
4516,23,2,25,35,Pendente,SCM,1
4517,402,4,19,9,Respondida,SCM,1
4518,423,5,21,10,Respondida,SCM,1
4519,608,2,5,35,Respondida,SCM,1
4520,262,5,25,9,Em Análise,SCM,1
4521,606,4,12,7,Respondida,SCM,1
4522,127,4,25,9,Respondida,SCM,1
4523,394,4,25,35,Respondida,SCM,1
4524,445,5,25,2,Respondida,SCM,1
4525,642,1,25,12,Respondida,SCM,1
4526,66,1,25,35,Respondida,SCM,1
4527,348,1,24,2,Respondida,SCM,1
4528,299,1,25,4,Pendente,SCM,1
4529,50,5,9,9,Respondida,SCM,1
4530,623,4,7,9,Pendente,SCM,1
4531,94,2,5,12,Em Análise,SCM,1
4532,717,1,11,35,Pendente,SCM,1
4533,285,3,19,4,Respondida,SCM,1
4534,399,4,6,4,Respondida,SCM,1
4535,275,4,25,35,Respondida,SCM,1
4536,7,1,10,4,Respondida,SCM,1
4537,422,4,25,9,Pendente,SCM,1
4538,215,4,25,9,Respondida,SCM,1
4539,337,4,10,7,Em Análise,SCM,1
4540,101,4,25,2,Respondida,SCM,1
4541,244,5,13,7,Respondida,SCM,1
4542,725,1,5,9,Respondida,SCM,1
4543,540,4,25,4,Respondida,SCM,1
4544,542,2,19,35,Em Análise,SCM,1
4545,207,2,17,9,Respondida,SCM,1
4546,465,4,17,9,Respondida,SCM,1
4547,180,2,13,4,Respondida,SCM,1
4548,577,4,21,9,Respondida,SCM,1
4549,354,4,3,9,Respondida,SCM,1
4550,426,2,25,35,Respondida,SCM,1
4551,479,4,13,29,Respondida,SCM,1
4552,439,4,15,4,Em Análise,SCM,1
4553,51,4,13,11,Em Análise,SCM,1
4554,502,5,16,12,Em Análise,SCM,1
4555,622,4,17,35,Respondida,SCM,1
4556,710,4,5,12,Em Análise,SCM,1
4557,698,5,25,35,Pendente,SCM,1
4558,724,1,25,2,Respondida,SCM,1
4559,446,4,19,2,Respondida,SCM,1
4560,357,5,25,4,Respondida,SCM,1
4561,407,4,13,6,Em Análise,SCM,1
4562,355,5,25,7,Pendente,SCM,1
4563,244,1,9,4,Pendente,SCM,1
4564,252,5,5,9,Respondida,SCM,1
4565,697,2,6,2,Respondida,SCM,1
4566,273,5,19,12,Respondida,SCM,1
4567,150,5,25,29,Respondida,SCM,1
4568,259,4,19,9,Respondida,SCM,1
4569,661,5,14,16,Em Análise,SCM,1
4570,252,4,24,10,Respondida,SCM,1
4571,101,4,13,35,Pendente,SCM,1
4572,144,4,16,35,Respondida,SCM,1
4573,310,4,19,26,Pendente,SCM,1
4574,437,5,4,9,Respondida,SCM,1
4575,556,4,19,4,Respondida,SCM,1
4576,665,5,17,35,Respondida,SCM,1
4577,346,5,13,12,Respondida,SCM,1
4578,519,1,6,9,Respondida,SCM,1
4579,622,1,16,9,Respondida,SCM,1
4580,512,1,13,4,Pendente,SCM,1
4581,91,1,8,35,Respondida,SCM,1
4582,322,4,25,7,Respondida,SCM,1
4583,92,4,19,35,Pendente,SCM,1
4584,413,4,17,35,Respondida,SCM,1
4585,530,1,19,2,Respondida,SCM,1
4586,652,5,16,9,Respondida,SCM,1
4587,23,4,25,29,Pendente,SCM,1
4588,708,1,19,35,Pendente,SCM,1
4589,509,1,13,2,Respondida,SCM,1
4590,406,1,25,29,Respondida,SCM,1
4591,42,4,14,35,Respondida,SCM,1
4592,237,2,7,9,Respondida,SCM,1
4593,529,4,25,9,Em Análise,SCM,1
4594,252,5,20,12,Respondida,SCM,1
4595,551,4,19,35,Respondida,SCM,1
4596,682,2,25,35,Respondida,SCM,1
4597,654,5,4,4,Respondida,SCM,1
4598,703,4,11,35,Respondida,SCM,1
4599,280,1,17,4,Respondida,SCM,1
4600,706,5,9,7,Respondida,SCM,1
4601,4,4,21,9,Pendente,SCM,1
4602,330,4,5,35,Respondida,SCM,1
4603,365,1,25,2,Respondida,SCM,1
4604,697,6,25,35,Respondida,SCM,1
4605,584,4,25,9,Pendente,SCM,1
4606,225,1,19,7,Respondida,SCM,1
4607,526,1,25,9,Respondida,SCM,1
4608,241,1,13,4,Respondida,SCM,1
4609,705,1,25,7,Respondida,SCM,1
4610,119,5,16,35,Respondida,SCM,1
4611,360,1,25,4,Respondida,SCM,1
4612,303,1,15,4,Em Análise,SCM,1
4613,318,1,23,9,Respondida,SCM,1
4614,563,4,8,35,Pendente,SCM,1
4615,301,1,19,35,Pendente,SCM,1
4616,644,4,19,2,Respondida,SCM,1
4617,627,2,16,35,Respondida,SCM,1
4618,55,4,19,12,Respondida,SCM,1
4619,285,2,11,3,Respondida,SCM,1
4620,380,4,6,20,Pendente,SCM,1
4621,600,2,21,4,Respondida,SCM,1
4622,86,2,7,4,Em Análise,SCM,1
4623,148,1,14,4,Em Análise,SCM,1
4624,515,4,25,4,Pendente,SCM,1
4625,436,4,25,4,Respondida,SCM,1
4626,287,2,19,35,Pendente,SCM,1
4627,606,4,25,4,Respondida,SCM,1
4628,302,5,21,35,Respondida,SCM,1
4629,524,4,25,7,Em Análise,SCM,1
4630,483,5,16,4,Respondida,SCM,1
4631,662,4,3,4,Respondida,SCM,1
4632,272,4,19,4,Respondida,SCM,1
4633,702,5,8,9,Em Análise,SCM,1
4634,382,5,27,4,Em Análise,SCM,1
4635,91,4,6,35,Respondida,SCM,1
4636,62,4,15,35,Respondida,SCM,1
4637,442,4,19,4,Respondida,SCM,1
4638,694,4,7,9,Pendente,SCM,1
4639,304,4,24,7,Respondida,SCM,1
4640,720,4,16,12,Respondida,SCM,1
4641,167,4,10,35,Pendente,SCM,1
4642,473,4,15,12,Em Análise,SCM,1
4643,594,1,13,35,Respondida,SCM,1
4644,10,4,13,9,Pendente,SCM,1
4645,557,5,12,9,Em Análise,SCM,1
4646,663,4,6,35,Respondida,SCM,1
4647,512,4,25,7,Respondida,SCM,1
4648,651,4,21,6,Respondida,SCM,1
4649,708,2,6,34,Respondida,SCM,1
4650,177,1,25,9,Respondida,SCM,1
4651,468,1,25,9,Respondida,SCM,1
4652,531,5,13,29,Respondida,SCM,1
4653,213,4,9,9,Respondida,SCM,1
4654,619,4,13,6,Respondida,SCM,1
4655,475,1,10,4,Respondida,SCM,1
4656,609,4,16,35,Respondida,SCM,1
4657,13,4,19,12,Respondida,SCM,1
4658,334,2,14,2,Respondida,SCM,1
4659,630,4,19,35,Respondida,SCM,1
4660,699,4,8,35,Respondida,SCM,1
4661,186,4,25,4,Respondida,SCM,1
4662,91,5,25,35,Pendente,SCM,1
4663,24,1,25,9,Respondida,SCM,1
4664,515,4,25,2,Respondida,SCM,1
4665,687,1,5,35,Pendente,SCM,1
4666,432,5,13,9,Pendente,SCM,1
4667,324,2,25,35,Pendente,SCM,1
4668,498,2,14,35,Em Análise,SCM,1
4669,203,4,26,35,Em Análise,SCM,1
4670,311,1,9,9,Pendente,SCM,1
4671,635,5,25,35,Respondida,SCM,1
4672,343,1,27,4,Respondida,SCM,1
4673,429,1,19,35,Respondida,SCM,1
4674,8,2,25,12,Pendente,SCM,1
4675,467,5,18,35,Respondida,SCM,1
4676,121,1,19,35,Respondida,SCM,1
4677,724,4,7,35,Respondida,SCM,1
4678,550,1,7,9,Respondida,SCM,1
4679,560,4,9,35,Pendente,SCM,1
4680,601,5,25,9,Pendente,SCM,1
4681,67,1,13,35,Respondida,SCM,1
4682,443,4,24,35,Pendente,SCM,1
4683,334,1,24,2,Respondida,SCM,1
4684,728,5,25,2,Pendente,SCM,1
4685,159,4,13,35,Respondida,SCM,1
4686,469,2,10,12,Respondida,SCM,1
4687,142,4,14,35,Respondida,SCM,1
4688,510,1,21,35,Respondida,SCM,1
4689,506,5,25,35,Respondida,SCM,1
4690,586,4,2,2,Respondida,SCM,1
4691,570,4,23,35,Respondida,SCM,1
4692,260,5,6,35,Respondida,SCM,1
4693,316,5,8,10,Respondida,SCM,1
4694,314,4,18,12,Respondida,SCM,1
4695,373,4,20,4,Em Análise,SCM,1
4696,656,4,13,35,Respondida,SCM,1
4697,21,1,25,35,Respondida,SCM,1
4698,603,2,9,35,Respondida,SCM,1
4699,303,2,14,4,Respondida,SCM,1
4700,173,2,16,35,Respondida,SCM,1
4701,430,1,17,35,Respondida,SCM,1
4702,52,6,12,9,Pendente,SCM,1
4703,37,1,25,4,Respondida,SCM,1
4704,379,4,24,20,Em Análise,SCM,1
4705,179,1,16,4,Respondida,SCM,1
4706,22,4,27,29,Pendente,SCM,1
4707,90,4,25,7,Em Análise,SCM,1
4708,432,4,12,35,Respondida,SCM,1
4709,547,5,19,7,Pendente,SCM,1
4710,26,5,20,2,Respondida,SCM,1
4711,302,1,17,35,Em Análise,SCM,1
4712,296,4,17,4,Respondida,SCM,1
4713,654,2,14,35,Respondida,SCM,1
4714,127,4,6,2,Respondida,SCM,1
4715,455,1,25,35,Respondida,SCM,1
4716,557,4,13,4,Respondida,SCM,1
4717,428,4,9,4,Respondida,SCM,1
4718,729,2,24,4,Respondida,SCM,1
4719,111,5,6,16,Em Análise,SCM,1
4720,454,4,13,9,Respondida,SCM,1
4721,18,5,13,35,Pendente,SCM,1
4722,473,5,13,2,Respondida,SCM,1
4723,157,4,27,4,Em Análise,SCM,1
4724,339,4,17,35,Respondida,SCM,1
4725,364,2,25,26,Respondida,SCM,1
4726,396,4,13,7,Respondida,SCM,1
4727,453,1,13,9,Pendente,SCM,1
4728,91,1,25,9,Respondida,SCM,1
4729,643,1,17,35,Respondida,SCM,1
4730,237,4,24,35,Respondida,SCM,1
4731,110,4,14,35,Respondida,SCM,1
4732,95,5,13,35,Respondida,SCM,1
4733,155,1,25,35,Respondida,SCM,1
4734,434,4,21,9,Respondida,SCM,1
4735,444,4,21,4,Respondida,SCM,1
4736,200,5,11,2,Em Análise,SCM,1
4737,125,2,19,35,Em Análise,SCM,1
4738,497,4,12,2,Respondida,SCM,1
4739,712,4,25,12,Respondida,SCM,1
4740,130,4,9,35,Respondida,SCM,1
4741,62,1,14,4,Pendente,SCM,1
4742,602,4,5,29,Pendente,SCM,1
4743,609,4,25,4,Respondida,SCM,1
4744,271,5,25,29,Pendente,SCM,1
4745,151,5,19,35,Respondida,SCM,1
4746,360,4,19,12,Pendente,SCM,1
4747,385,5,9,7,Respondida,SCM,1
4748,727,4,25,4,Respondida,SCM,1
4749,401,4,13,29,Respondida,SCM,1
4750,518,1,24,35,Em Análise,SCM,1
4751,342,4,19,9,Pendente,SCM,1
4752,606,4,25,4,Respondida,SCM,1
4753,426,4,13,7,Respondida,SCM,1
4754,405,1,17,35,Pendente,SCM,1
4755,81,4,25,10,Em Análise,SCM,1
4756,400,4,14,7,Respondida,SCM,1
4757,299,4,25,4,Em Análise,SCM,1
4758,513,2,19,35,Pendente,SCM,1
4759,646,1,9,35,Pendente,SCM,1
4760,539,4,7,35,Respondida,SCM,1
4761,364,5,13,35,Respondida,SCM,1
4762,657,5,19,4,Respondida,SCM,1
4763,246,1,7,35,Pendente,SCM,1
4764,449,5,12,35,Respondida,SCM,1
4765,262,4,24,9,Pendente,SCM,1
4766,165,1,19,35,Respondida,SCM,1
4767,594,1,25,9,Pendente,SCM,1
4768,704,3,19,9,Respondida,SCM,1
4769,451,4,13,9,Pendente,SCM,1
4770,505,2,14,35,Respondida,SCM,1
4771,80,4,24,9,Pendente,SCM,1
4772,341,4,21,4,Pendente,SCM,1
4773,473,4,5,7,Em Análise,SCM,1
4774,18,4,17,35,Respondida,SCM,1
4775,494,4,16,9,Respondida,SCM,1
4776,312,2,4,35,Respondida,SCM,1
4777,235,4,25,4,Respondida,SCM,1
4778,71,1,21,4,Respondida,SCM,1
4779,298,4,10,4,Respondida,SCM,1
4780,330,4,14,35,Respondida,SCM,1
4781,407,4,21,4,Respondida,SCM,1
4782,501,1,25,7,Respondida,SCM,1
4783,181,5,8,35,Em Análise,SCM,1
4784,176,1,21,35,Pendente,SCM,1
4785,61,4,17,20,Respondida,SCM,1
4786,627,6,10,4,Pendente,SCM,1
4787,317,1,7,9,Respondida,SCM,1
4788,58,1,19,35,Respondida,SCM,1
4789,98,2,25,2,Respondida,SCM,1
4790,681,4,25,35,Respondida,SCM,1
4791,710,4,25,35,Respondida,SCM,1
4792,691,5,6,4,Pendente,SCM,1
4793,291,5,5,35,Respondida,SCM,1
4794,582,1,25,35,Em Análise,SCM,1
4795,676,4,16,35,Respondida,SCM,1
4796,417,4,21,4,Respondida,SCM,1
4797,164,1,6,2,Respondida,SCM,1
4798,231,1,14,2,Em Análise,SCM,1
4799,616,4,10,35,Em Análise,SCM,1
4800,199,1,5,4,Respondida,SCM,1
4801,520,1,19,35,Respondida,SCM,1
4802,692,4,13,4,Respondida,SCM,1
4803,398,5,25,7,Respondida,SCM,1
4804,723,5,25,35,Respondida,SCM,1
4805,35,2,15,7,Respondida,SCM,1
4806,556,4,25,4,Respondida,SCM,1
4807,182,5,3,12,Respondida,SCM,1
4808,322,5,19,12,Respondida,SCM,1
4809,18,1,21,26,Respondida,SCM,1
4810,666,1,8,9,Respondida,SCM,1
4811,673,4,25,26,Pendente,SCM,1
4812,605,5,25,35,Pendente,SCM,1
4813,79,4,16,35,Respondida,SCM,1
4814,150,4,13,35,Respondida,SCM,1
4815,683,4,25,35,Respondida,SCM,1
4816,682,4,14,7,Respondida,SCM,1
4817,503,1,21,35,Respondida,SCM,1
4818,295,4,24,9,Pendente,SCM,1
4819,453,4,5,7,Em Análise,SCM,1
4820,46,4,16,35,Respondida,SCM,1
4821,669,4,9,4,Pendente,SCM,1
4822,96,1,9,4,Em Análise,SCM,1
4823,70,1,6,9,Pendente,SCM,1
4824,673,4,17,9,Respondida,SCM,1
4825,327,4,20,35,Respondida,SCM,1
4826,121,4,11,12,Pendente,SCM,1
4827,508,4,21,29,Respondida,SCM,1
4828,352,4,19,9,Em Análise,SCM,1
4829,114,4,15,4,Respondida,SCM,1
4830,199,4,1,35,Respondida,SCM,1
4831,560,4,25,26,Pendente,SCM,1
4832,715,4,16,9,Respondida,SCM,1
4833,479,2,25,9,Respondida,SCM,1
4834,439,2,25,35,Respondida,SCM,1
4835,267,4,21,35,Respondida,SCM,1
4836,177,4,25,7,Pendente,SCM,1
4837,286,5,24,35,Respondida,SCM,1
4838,57,1,13,4,Respondida,SCM,1
4839,621,4,5,4,Respondida,SCM,1
4840,403,5,5,2,Respondida,SCM,1
4841,325,4,21,7,Em Análise,SCM,1
4842,376,4,10,4,Pendente,SCM,1
4843,268,5,4,9,Pendente,SCM,1
4844,696,4,9,35,Respondida,SCM,1
4845,388,3,19,12,Respondida,SCM,1
4846,284,5,5,4,Respondida,SCM,1
4847,96,1,17,4,Respondida,SCM,1
4848,191,1,25,35,Respondida,SCM,1
4849,633,5,16,7,Respondida,SCM,1
4850,527,1,24,4,Respondida,SCM,1
4851,69,5,17,29,Respondida,SCM,1
4852,376,4,7,9,Respondida,SCM,1
4853,435,1,21,9,Respondida,SCM,1
4854,96,4,13,35,Respondida,SCM,1
4855,218,4,21,35,Respondida,SCM,1
4856,408,4,25,35,Respondida,SCM,1
4857,617,1,25,35,Em Análise,SCM,1
4858,347,1,16,2,Respondida,SCM,1
4859,378,1,25,35,Respondida,SCM,1
4860,144,4,4,35,Respondida,SCM,1
4861,243,5,3,12,Pendente,SCM,1
4862,252,1,5,12,Pendente,SCM,1
4863,568,4,11,12,Respondida,SCM,1
4864,280,1,10,35,Respondida,SCM,1
4865,586,1,21,9,Respondida,SCM,1
4866,721,5,19,35,Respondida,SCM,1
4867,158,4,13,35,Respondida,SCM,1
4868,257,5,9,35,Respondida,SCM,1
4869,430,1,25,35,Pendente,SCM,1
4870,154,1,25,35,Em Análise,SCM,1
4871,644,1,24,9,Pendente,SCM,1
4872,417,5,25,4,Pendente,SCM,1
4873,102,2,14,9,Respondida,SCM,1
4874,445,1,5,35,Respondida,SCM,1
4875,140,4,27,4,Em Análise,SCM,1
4876,114,4,5,2,Respondida,SCM,1
4877,122,5,5,35,Respondida,SCM,1
4878,122,4,16,4,Respondida,SCM,1
4879,562,5,25,35,Respondida,SCM,1
4880,527,1,20,35,Respondida,SCM,1
4881,175,1,25,4,Respondida,SCM,1
4882,272,1,14,9,Pendente,SCM,1
4883,197,1,3,7,Respondida,SCM,1
4884,49,4,5,9,Respondida,SCM,1
4885,354,5,1,9,Pendente,SCM,1
